"","leagueId","queueType","tier","rank","summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
"1","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","k42Ofn9R0-C33O0pYMJDajkAvILo4vRGq8mq_QtAuHG_LUc","스컬지","1616"," 761"," 650","TRUE","FALSE","FALSE","TRUE"
"2","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","sEvZcyuqpGDkN317Myhb_S8bJAgquHERfUu9s8HqRW-HEb0","시간빠르다앙","1600"," 497"," 404","TRUE","FALSE","FALSE","TRUE"
"3","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ysSe4SJ_zZxqrNWRN7BS21ubjxTxiGYd7Axjb5iL3Cg8VsM","xunxunxuno","1590"," 666"," 500","TRUE","FALSE","FALSE","FALSE"
"4","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","AXDqNaiaTvOdOi5IzVZR7F1xWw33mrRGtPAS4ySHR10lKvs","viper3","1527"," 513"," 415","TRUE","FALSE","FALSE","FALSE"
"5","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","b78fhMTKJ4I1LUaS0wo1NXaSsnBuDBJnZNSWw6L9qHF-SFk","용호야","1512"," 390"," 286","FALSE","FALSE","FALSE","FALSE"
"6","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","0glfO_jEKXJQVs0t4wheabzCxqGniLmCWXZeqX-JrvkyyDA","용호야","1500"," 409"," 267","FALSE","FALSE","FALSE","FALSE"
"7","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","JBoej9Slpq1Z90aLU7n--oQ_Ra7PN_x9NgZ-SdR-Z5eSkqE","EDGZhaoQQ888765","1458","1675","1465","TRUE","FALSE","FALSE","TRUE"
"8","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","1RVG9pMA-f32kk_BfGmedofZzn0sgo3qF0o776ccv32bVIM","T1 제우스","1442"," 856"," 786","TRUE","FALSE","FALSE","FALSE"
"9","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","e2mqqTwXxob8o3yAsp8mqaccr9CGmcbtI6TmjxZh_m0dMQA","JUGKlNG","1418"," 305"," 204","FALSE","FALSE","FALSE","TRUE"
"10","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","mEcbJmz9L8zo3MaBhBYWxrzL6QLXENjznivKRsN2QK-KoSI","Gen G Khael","1416"," 863"," 728","TRUE","FALSE","FALSE","FALSE"
"11","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ZTrSxMeV5onRRijPl0EziNir4Y8Wby2NBCbfCoFOKQ6MqkU","T1 제우스","1390"," 485"," 382","TRUE","FALSE","FALSE","FALSE"
"12","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","hf_4TZ7NT8VXOO98R4eK_9HW4neAQj3ylGoCXzNQmoWZEms","SANDBOX Croco","1389"," 550"," 468","TRUE","FALSE","FALSE","FALSE"
"13","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","6eei14w9i7UoMsE7kNc6D_7IGCXQiiqZYecQDTqt-JsanuY","FPXzhaoAP4506303","1375"," 498"," 341","TRUE","FALSE","FALSE","FALSE"
"14","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","VrfzQKRXIsp-_UDnGNK9-5vTUOREPX-WCvtxmsj2y8OXGyI","ADD on win","1366"," 260"," 184","FALSE","FALSE","FALSE","TRUE"
"15","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","WzrhhYASbKoDxO0Cq6XDSVyJ9GmmCadoGMivMxMON_mv7aw","농심 리치","1352"," 593"," 510","TRUE","FALSE","FALSE","FALSE"
"16","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","i1JPqJk0co9yxPN2e2dTOttn267pt0jVU_DFRFXtlGx12l8","FA Minit","1345"," 559"," 471","TRUE","FALSE","FALSE","FALSE"
"17","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","6dWYcC3t8xuwkIjXD_BI53t4L4ppT31SiMixYQnZ82epcmM","DWG Canyon","1338"," 560"," 452","FALSE","FALSE","FALSE","FALSE"
"18","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","vEjDQGZQpYF5mxHXNYAqeZJxG-aovtLwnAbjfUbfC9QjOQc","Chieftain00","1338"," 319"," 237","TRUE","FALSE","FALSE","FALSE"
"19","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","cJK8pR57RH4zUg4JyfnetTeBAXRkiXUQjHU0rRPAvk4T8qw","미친듯이 파이팅","1334"," 299"," 190","TRUE","FALSE","FALSE","FALSE"
"20","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","DjjoGVkj8BWnLpkuDsc0Wa0yuKshs6FwfiFXyGyZ4YFTV3M","zzzusss","1316"," 300"," 216","TRUE","FALSE","FALSE","FALSE"
"21","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","ZSBOvGBvrpYnPMca_y5xP0E2po6kVcLQ81sl_iHV3fwXBGo","BRO Hena","1301","1570","1492","TRUE","FALSE","FALSE","FALSE"
"22","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","X_d_JrxXzRMjYdFujRjMj2gLbcxYwMrWPEZGtt8SxlUW_UU","ashead open","1289","1225","1128","TRUE","FALSE","FALSE","FALSE"
"23","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","1JhyHxnuWX2zqX9cDLmds6uDytgHg6Pd4go3CNndjArbiKk","T1 Fisher","1288"," 692"," 536","TRUE","FALSE","FALSE","FALSE"
"24","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","OsKP4VRW67LYda5sGsNYxvTmnSFu3c_yn9dgosKJ9TPHg2I","Pnpm","1281"," 282"," 212","TRUE","FALSE","FALSE","FALSE"
"25","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","rGzN8ksFndoavONlsVS5tl20UBJPVJqYVBylDOhYWIfny-8","KT VicLa","1279"," 754"," 596","TRUE","FALSE","FALSE","FALSE"
"26","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","Byrs5vPBEYHbjYqYRYEy2YawuMuli4ivoHmAX3vJnour-h0","V5zhao107736014","1272"," 496"," 355","TRUE","FALSE","FALSE","FALSE"
"27","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","E60saxxlT6xY6jK3KOAz55GHA5irbvCkn2xbqOU6hsO7J5k","나는 준일하다","1270"," 429"," 356","TRUE","FALSE","FALSE","TRUE"
"28","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","E5TujWa84umZm01j1ql8gyTf7kjmfcnlEQbUXVCfQjWLbRA","Liiv OnFleek","1246"," 874"," 813","TRUE","FALSE","FALSE","FALSE"
"29","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","eW_7voTRDSk1Mio7W0FKR79r2XjwQcBGHdryfaNiAmbUFGY","Aprox","1244"," 370"," 288","FALSE","FALSE","FALSE","TRUE"
"30","5cc4fe58-4e57-37f1-9dc3-7c32b2632923","RANKED_SOLO_5x5","CHALLENGER","I","nQtU6yC8TxC71XtTxDQ5zgx47Q_KRMewTeTUUqSTk6KC-mw","T1 Gumayusi","1242"," 977"," 884","TRUE","FALSE","FALSE","FALSE"
