"","a99","gameVersion","a11","kills","deaths","assists","totalDamageDealt","visionScore","totalDamageTaken","goldEarned","visionWardsBoughtInGame","a9","lll"
"918",4738587521,"10.21.339.2173",51,11,5,11,193009,28,13830,15708,4,TRUE,"BOT_CARRY"
"919",4738587521,"10.21.339.2173",117,2,3,21,22979,60,9889,8613,9,TRUE,"SUP"
"920",4738610197,"10.21.339.2173",81,4,3,10,107534,10,10944,10168,1,TRUE,"BOT_CARRY"
"921",4738610197,"10.21.339.2173",117,3,3,14,22188,50,6138,7334,10,TRUE,"SUP"
"922",4738612781,"10.21.339.2173",50,12,5,13,71911,37,21045,10328,4,TRUE,"SUP"
"923",4738612781,"10.21.339.2173",235,11,1,18,100339,28,15326,12330,4,TRUE,"BOT_CARRY"
"924",4738716226,"10.21.339.2173",53,2,3,17,22672,39,10763,6295,12,TRUE,"SUP"
"925",4738716226,"10.21.339.2173",202,8,1,16,123286,13,8801,11442,1,TRUE,"BOT_CARRY"
"926",4738780009,"10.21.339.2173",117,2,5,22,23858,110,18340,10777,18,TRUE,"SUP"
"927",4738839529,"10.21.339.2173",81,7,0,9,110848,11,6433,10275,2,TRUE,"BOT_CARRY"
"928",4738839529,"10.21.339.2173",432,8,3,13,19535,44,9642,7907,2,TRUE,"SUP"
"929",4738841266,"10.21.339.2173",111,3,4,13,22667,43,13416,7430,14,TRUE,"SUP"
"930",4738881174,"10.21.339.2173",117,0,0,16,17620,56,6398,7370,10,TRUE,"SUP"
"931",4738881174,"10.21.339.2173",51,9,1,6,199977,27,8996,13167,4,TRUE,"BOT_CARRY"
"932",4738881546,"10.21.339.2173",202,6,2,1,104544,17,6745,9821,3,TRUE,"BOT_CARRY"
"933",4738881546,"10.21.339.2173",875,1,1,6,14559,47,9526,5203,4,TRUE,"SUP"
"934",4738937249,"10.21.339.2173",202,9,3,9,119019,17,10888,10645,4,TRUE,"BOT_CARRY"
"935",4738937249,"10.21.339.2173",143,0,2,13,22913,31,6963,6113,6,TRUE,"SUP"
"936",4738975662,"10.21.339.2173",25,1,7,24,20841,86,19138,9038,7,TRUE,"SUP"
"937",4738975662,"10.21.339.2173",236,8,2,7,218579,58,20954,15374,8,TRUE,"BOT_CARRY"
"938",4739020575,"10.21.339.2173",22,3,5,4,77702,8,15085,9239,1,TRUE,"BOT_CARRY"
"939",4739020575,"10.21.339.2173",43,3,4,17,24331,50,10955,7534,7,TRUE,"SUP"
"940",4739045902,"10.21.339.2173",202,7,4,6,187659,28,17402,12895,4,TRUE,"BOT_CARRY"
"941",4739045902,"10.21.339.2173",43,2,3,16,47077,81,13145,8313,16,TRUE,"SUP"
"942",4739123876,"10.21.339.2173",57,2,6,11,24462,47,8778,6099,8,TRUE,"SUP"
"943",4739207981,"10.21.339.2173",21,7,6,8,263048,18,18738,15617,7,TRUE,"BOT_CARRY"
"944",4739207981,"10.21.339.2173",40,3,4,17,27253,65,10822,8422,12,TRUE,"SUP"
"945",4739251985,"10.21.339.2173",21,9,6,14,232355,48,20074,15699,6,TRUE,"BOT_CARRY"
"946",4739251985,"10.21.339.2173",497,1,11,24,16762,72,21255,9020,7,TRUE,"SUP"
"947",4739270881,"10.21.339.2173",432,1,4,11,19550,60,11977,5964,4,TRUE,"SUP"
"948",4739342088,"10.21.339.2173",202,14,3,13,180163,28,15506,13540,6,TRUE,"BOT_CARRY"
"949",4739342088,"10.21.339.2173",497,7,6,20,16386,42,16621,8923,4,TRUE,"SUP"
"950",4739347906,"10.21.339.2173",432,3,5,28,27123,67,17151,8848,10,TRUE,"SUP"
"951",4739347906,"10.21.339.2173",51,11,8,9,159867,27,22224,13973,1,TRUE,"BOT_CARRY"
"952",4739359310,"10.21.339.2173",875,2,8,24,47470,98,34965,9639,22,TRUE,"SUP"
"953",4739359310,"10.21.339.2173",69,20,7,10,244283,18,49914,18900,3,TRUE,"BOT_CARRY"
"954",4739853752,"10.21.339.2173",497,0,3,15,22127,64,12291,6917,6,TRUE,"SUP"
"955",4740567146,"10.21.339.2173",429,16,6,7,179716,24,18805,15604,2,TRUE,"BOT_CARRY"
"956",4740567146,"10.21.339.2173",12,7,4,20,24023,39,15865,9537,10,TRUE,"SUP"
"957",4740646482,"10.21.339.2173",85,9,7,9,76829,14,22706,10746,5,TRUE,"BOT_CARRY"
"958",4740646482,"10.21.339.2173",875,3,4,20,42358,66,18405,9037,13,TRUE,"SUP"
"959",4740657713,"10.21.339.2173",79,3,3,10,20383,31,8958,5911,5,TRUE,"SUP"
"960",4740657713,"10.21.339.2173",157,2,5,5,69917,10,10381,6919,0,TRUE,"BOT_CARRY"
"961",4740665137,"10.21.339.2173",432,1,8,14,26071,85,20899,7832,10,TRUE,"SUP"
"962",4740665137,"10.21.339.2173",134,3,7,9,108305,41,15841,10455,13,TRUE,"BOT_CARRY"
"963",4740735876,"10.21.339.2173",203,15,2,5,236973,30,16435,17349,2,TRUE,"BOT_CARRY"
"964",4740735876,"10.21.339.2173",89,2,2,17,21357,64,10185,8387,8,TRUE,"SUP"
"965",4740797889,"10.21.339.2173",236,4,2,5,118094,18,10984,11269,4,TRUE,"BOT_CARRY"
"966",4740797889,"10.21.339.2173",12,1,4,16,22931,28,12840,7133,3,TRUE,"SUP"
"967",4740798759,"10.21.339.2173",40,4,7,11,25789,77,12483,9123,5,TRUE,"SUP"
"968",4740798759,"10.21.339.2173",202,4,7,8,158882,31,18142,12408,2,TRUE,"BOT_CARRY"
"969",4740819164,"10.21.339.2173",164,3,8,10,28338,110,29205,9494,20,TRUE,"SUP"
"970",4740819164,"10.21.339.2173",202,9,2,13,304489,46,20332,17797,5,TRUE,"BOT_CARRY"
"971",4740888533,"10.21.339.2173",51,13,5,10,172761,17,18741,14925,2,TRUE,"BOT_CARRY"
"972",4740888533,"10.21.339.2173",432,2,7,24,26387,71,18522,8532,9,TRUE,"SUP"
"973",4740993285,"10.21.339.2173",117,0,3,17,25052,40,7870,7227,1,TRUE,"SUP"
"974",4740993285,"10.21.339.2173",202,6,3,8,134339,23,11141,12182,4,TRUE,"BOT_CARRY"
"975",4741153261,"10.21.339.2173",497,2,6,15,20869,69,15969,7813,11,TRUE,"SUP"
"976",4741153261,"10.21.339.2173",429,7,4,8,179211,63,13853,14407,6,TRUE,"BOT_CARRY"
"977",4741180118,"10.21.339.2173",202,2,1,5,117914,18,7975,9695,5,TRUE,"BOT_CARRY"
"978",4741180118,"10.21.339.2173",432,2,2,9,21613,59,8971,6047,12,TRUE,"SUP"
"979",4741435116,"10.21.339.2173",44,3,9,14,26043,56,21985,8184,9,TRUE,"SUP"
"980",4741435116,"10.21.339.2173",21,6,14,12,181760,28,32113,13764,4,TRUE,"BOT_CARRY"
"981",4741524754,"10.21.339.2173",202,5,1,9,149605,23,9112,10803,4,TRUE,"BOT_CARRY"
"982",4741524754,"10.21.339.2173",412,0,2,16,20058,58,10413,6268,12,TRUE,"SUP"
"983",4742067085,"10.21.339.2173",89,7,6,18,24534,52,18093,9534,10,TRUE,"SUP"
"984",4742067085,"10.21.339.2173",145,18,3,12,196479,23,21169,18862,1,TRUE,"BOT_CARRY"
"985",4742093172,"10.21.339.2173",89,3,6,18,24364,77,19464,8851,13,TRUE,"SUP"
"986",4742093172,"10.21.339.2173",202,8,1,11,218715,47,11109,16021,4,TRUE,"BOT_CARRY"
"987",4742107364,"10.21.339.2173",875,2,3,7,29485,46,13766,6760,10,TRUE,"SUP"
"988",4742140801,"10.21.339.2173",22,7,2,10,169128,27,11028,13746,4,TRUE,"BOT_CARRY"
"989",4742140801,"10.21.339.2173",80,6,4,9,33776,64,15206,8630,7,TRUE,"SUP"
"990",4742153553,"10.21.339.2173",235,6,5,29,124672,28,21382,12840,2,TRUE,"BOT_CARRY"
"991",4742153553,"10.21.339.2173",201,1,9,33,36243,77,32324,9043,15,TRUE,"SUP"
"992",4742159411,"10.21.339.2173",89,0,1,4,15240,42,4022,5866,10,TRUE,"SUP"
"993",4742159411,"10.21.339.2173",145,2,3,2,115138,16,9252,10667,3,TRUE,"BOT_CARRY"
"994",4742162586,"10.21.339.2173",145,17,6,10,223931,37,19798,17381,3,TRUE,"BOT_CARRY"
"995",4742162586,"10.21.339.2173",12,2,5,26,33405,53,21918,8870,12,TRUE,"SUP"
"996",4742164493,"10.21.339.2173",79,4,2,11,39531,72,20274,9427,12,TRUE,"SUP"
"997",4742164493,"10.21.339.2173",22,8,2,8,227598,40,19406,14492,5,TRUE,"BOT_CARRY"
"998",4742178046,"10.21.339.2173",432,5,12,28,46035,113,32833,10565,14,TRUE,"SUP"
"999",4742181071,"10.21.339.2173",236,8,4,5,197426,26,19775,13287,1,TRUE,"BOT_CARRY"
"1000",4742181071,"10.21.339.2173",25,2,6,13,20498,54,13816,7766,8,TRUE,"SUP"
"1001",4742215353,"10.21.339.2173",22,1,2,6,72925,20,4921,7492,1,TRUE,"BOT_CARRY"
"1002",4742215353,"10.21.339.2173",80,3,2,6,23510,54,7934,5802,9,TRUE,"SUP"
"1003",4742217475,"10.21.339.2173",89,0,3,8,17161,60,11300,6731,10,TRUE,"SUP"
"1004",4742217475,"10.21.339.2173",236,4,1,8,142622,29,14015,11743,4,TRUE,"BOT_CARRY"
"1005",4742228811,"10.21.339.2173",43,2,3,22,52793,73,12804,9057,10,TRUE,"SUP"
"1006",4742228811,"10.21.339.2173",81,6,7,18,196555,30,23343,14434,1,TRUE,"BOT_CARRY"
"1007",4742233774,"10.21.339.2173",12,0,1,13,20022,49,10164,6916,5,TRUE,"SUP"
"1008",4742248883,"10.21.339.2173",21,8,4,8,185794,25,16235,15339,3,TRUE,"BOT_CARRY"
"1009",4742248883,"10.21.339.2173",875,2,2,12,32750,70,15137,7465,8,TRUE,"SUP"
"1010",4742292110,"10.21.339.2173",523,5,8,6,152224,21,14985,11724,2,TRUE,"BOT_CARRY"
"1011",4742292110,"10.21.339.2173",80,5,6,14,37819,98,18844,10182,5,TRUE,"SUP"
"1012",4742297347,"10.21.339.2173",89,3,5,17,18200,41,10670,6764,5,TRUE,"SUP"
"1013",4742297347,"10.21.339.2173",360,7,5,17,109570,20,17952,10674,2,TRUE,"BOT_CARRY"
"1014",4742306649,"10.21.339.2173",145,10,2,8,254619,31,16859,18070,6,TRUE,"BOT_CARRY"
"1015",4742306649,"10.21.339.2173",80,4,6,17,42102,123,22704,9851,11,TRUE,"SUP"
"1016",4742310115,"10.21.339.2173",89,1,3,14,16547,57,13913,7130,8,TRUE,"SUP"
"1017",4742310115,"10.21.339.2173",202,6,2,9,180957,20,9681,13515,4,TRUE,"BOT_CARRY"
"1020",4742363859,"10.21.339.2173",43,2,6,15,20681,64,12032,7118,7,TRUE,"SUP"
"1021",4742363859,"10.21.339.2173",81,5,5,9,101283,26,17521,10681,3,TRUE,"BOT_CARRY"
"1022",4742394599,"10.21.339.2173",85,2,5,4,74363,19,13416,7820,3,TRUE,"BOT_CARRY"
"1023",4742394599,"10.21.339.2173",497,4,0,12,20025,48,5818,6440,5,TRUE,"SUP"
"1024",4742433913,"10.21.339.2173",79,8,3,18,51366,90,24990,12101,11,TRUE,"SUP"
"1025",4742433913,"10.21.339.2173",360,13,4,15,232137,18,24060,17256,1,TRUE,"BOT_CARRY"
"1026",4742448054,"10.21.339.2173",202,5,1,12,155424,40,11132,11920,5,TRUE,"BOT_CARRY"
"1027",4742448054,"10.21.339.2173",89,2,3,16,19548,59,18591,7953,5,TRUE,"SUP"
"1028",4742455567,"10.21.339.2173",89,3,5,14,29540,86,28748,9472,15,TRUE,"SUP"
"1029",4742455567,"10.21.339.2173",22,6,2,12,240649,26,20105,16155,1,TRUE,"BOT_CARRY"
"1030",4742496755,"10.21.339.2173",12,2,5,29,20784,51,17841,8360,4,TRUE,"SUP"
"1031",4742496755,"10.21.339.2173",81,11,4,14,139656,10,15619,13172,0,TRUE,"BOT_CARRY"
"1032",4742504295,"10.21.339.2173",117,2,2,11,10938,34,4584,6343,6,TRUE,"SUP"
"1033",4742543259,"10.21.339.2173",555,1,2,2,10632,41,8359,4852,6,TRUE,"SUP"
"1034",4742543259,"10.21.339.2173",202,1,3,6,86642,19,10771,7643,1,TRUE,"BOT_CARRY"
"1035",4742556318,"10.21.339.2173",22,4,7,7,109365,35,19640,10442,1,TRUE,"BOT_CARRY"
"1036",4742556318,"10.21.339.2173",497,2,3,18,22378,74,11107,8534,6,TRUE,"SUP"
"1037",4742561432,"10.21.339.2173",89,4,3,11,27544,71,20206,8899,10,TRUE,"SUP"
"1038",4742612418,"10.21.339.2173",360,6,5,12,102379,11,20805,11075,1,TRUE,"BOT_CARRY"
"1039",4742612418,"10.21.339.2173",117,3,2,19,20343,42,10851,6944,8,TRUE,"SUP"
"1040",4742816590,"10.21.339.2173",203,4,4,9,107430,24,15640,10377,3,TRUE,"BOT_CARRY"
"1041",4742816590,"10.21.339.2173",875,3,2,11,39642,64,15744,8104,8,TRUE,"SUP"
"1042",4743288474,"10.21.339.2173",350,0,5,14,18710,52,7911,7702,1,TRUE,"SUP"
"1043",4743288474,"10.21.339.2173",81,4,8,7,120142,22,17073,11090,3,TRUE,"BOT_CARRY"
"1044",4743311371,"10.21.339.2173",145,9,7,12,174029,18,18822,13911,0,TRUE,"BOT_CARRY"
"1045",4743311371,"10.21.339.2173",89,4,4,15,26249,51,15488,8080,8,TRUE,"SUP"
"1048",4743363580,"10.21.339.2173",412,2,0,14,23775,61,8554,7158,9,TRUE,"SUP"
"1049",4743363580,"10.21.339.2173",202,6,3,7,140126,19,11089,11825,2,TRUE,"BOT_CARRY"
"1052",4743391567,"10.21.339.2173",203,2,4,4,97674,21,13604,9328,1,TRUE,"BOT_CARRY"
"1053",4743391567,"10.21.339.2173",12,3,2,9,23199,54,16926,7765,12,TRUE,"SUP"
"1054",4743417376,"10.21.339.2173",432,1,6,29,29692,63,17591,8253,6,TRUE,"SUP"
"1055",4743417376,"10.21.339.2173",202,9,3,15,136269,25,15555,12563,2,TRUE,"BOT_CARRY"
"1056",4743417657,"10.21.339.2173",43,3,3,20,30055,54,11471,8520,8,TRUE,"SUP"
"1057",4743417657,"10.21.339.2173",81,9,4,7,109538,17,10741,11561,1,TRUE,"BOT_CARRY"
"1058",4743609296,"10.21.339.2173",202,5,2,7,120206,27,10725,9678,4,TRUE,"BOT_CARRY"
"1059",4743609296,"10.21.339.2173",432,1,4,13,19084,50,11691,5635,6,TRUE,"SUP"
"1060",4743909285,"10.21.339.2173",89,1,4,12,19442,33,10768,6024,6,TRUE,"SUP"
"1061",4743909285,"10.21.339.2173",145,6,3,7,120318,17,10459,10618,3,TRUE,"BOT_CARRY"
"1064",4744000349,"10.21.339.2173",53,1,10,15,18177,49,23689,7742,14,TRUE,"SUP"
"1065",4744000349,"10.21.339.2173",523,9,2,13,265784,32,20076,17346,3,TRUE,"BOT_CARRY"
"1066",4744003942,"10.21.339.2173",89,1,7,26,27691,101,36505,9529,10,TRUE,"SUP"
"1067",4744043199,"10.21.339.2173",497,1,3,22,22890,46,11708,7748,5,TRUE,"SUP"
"1068",4744043199,"10.21.339.2173",145,8,4,10,145061,22,13232,12659,2,TRUE,"BOT_CARRY"
"1069",4744057518,"10.21.339.2173",89,2,6,12,15983,83,15545,8039,11,TRUE,"SUP"
"1070",4744057518,"10.21.339.2173",81,11,2,8,173602,29,17500,15191,0,TRUE,"BOT_CARRY"
"1071",4744059108,"10.21.339.2173",89,0,7,25,25540,54,17608,8834,10,TRUE,"SUP"
"1072",4744059108,"10.21.339.2173",145,19,3,10,240531,30,19971,20962,1,TRUE,"BOT_CARRY"
"1075",4744069873,"10.21.339.2173",145,7,7,8,88117,17,15000,10403,1,TRUE,"BOT_CARRY"
"1076",4744069873,"10.21.339.2173",53,2,3,14,18038,27,11617,6491,8,TRUE,"SUP"
"1077",4744127168,"10.21.339.2173",81,9,6,8,269237,32,19943,17075,6,TRUE,"BOT_CARRY"
"1078",4744127168,"10.21.339.2173",43,3,7,10,39711,107,15334,10966,17,TRUE,"SUP"
"1079",4744135633,"10.21.339.2173",89,1,6,24,33393,87,20255,10009,17,TRUE,"SUP"
"1080",4744135633,"10.21.339.2173",81,4,7,18,272597,27,22848,16933,2,TRUE,"BOT_CARRY"
"1083",4744182132,"10.21.339.2173",145,1,3,8,128722,22,14709,10392,2,TRUE,"BOT_CARRY"
"1084",4744182132,"10.21.339.2173",80,2,5,8,35905,72,16570,7146,9,TRUE,"SUP"
"1085",4744222052,"10.21.339.2173",202,5,3,14,150105,21,10820,11978,1,TRUE,"BOT_CARRY"
"1086",4744222052,"10.21.339.2173",432,1,2,18,35787,96,11454,7737,12,TRUE,"SUP"
"1089",4744639976,"10.21.339.2173",53,3,5,8,21427,57,17523,7255,9,TRUE,"SUP"
"1090",4744639976,"10.21.339.2173",202,8,3,6,132271,35,13285,12116,5,TRUE,"BOT_CARRY"
"1093",4744856408,"10.21.339.2173",432,0,0,10,20759,61,4004,5637,9,TRUE,"SUP"
"1094",4744856408,"10.21.339.2173",81,5,0,2,114282,18,5268,10069,1,TRUE,"BOT_CARRY"
"1095",4744872267,"10.21.339.2173",89,5,9,13,26860,86,26666,9361,19,TRUE,"SUP"
"1096",4744872267,"10.21.339.2173",203,6,9,15,175802,24,31905,13117,5,TRUE,"BOT_CARRY"
"1097",4744880088,"10.21.339.2173",21,5,3,5,121714,18,6993,10382,4,TRUE,"BOT_CARRY"
"1098",4744880088,"10.21.339.2173",111,1,3,8,15864,41,6594,5662,11,TRUE,"SUP"
"1099",4744927727,"10.21.339.2173",51,10,3,12,177619,24,18162,13000,3,TRUE,"BOT_CARRY"
"1100",4744927727,"10.21.339.2173",412,1,3,22,23499,63,14993,7946,11,TRUE,"SUP"
"1101",4744998188,"10.21.339.2173",350,1,2,21,13661,40,5943,6833,2,TRUE,"SUP"
"1102",4744998188,"10.21.339.2173",81,2,3,16,116058,23,13965,9825,2,TRUE,"BOT_CARRY"
"1103",4745010904,"10.21.339.2173",203,15,5,8,148423,27,16092,13498,1,TRUE,"BOT_CARRY"
"1104",4745010904,"10.21.339.2173",80,6,3,17,52976,91,17810,9546,8,TRUE,"SUP"
"1105",4745066627,"10.21.339.2173",81,11,0,3,215203,30,14386,15818,4,TRUE,"BOT_CARRY"
"1106",4745066627,"10.21.339.2173",12,0,1,9,20410,65,10514,7359,11,TRUE,"SUP"
"1107",4745166739,"10.21.339.2173",21,5,3,7,181633,29,11266,12400,2,TRUE,"BOT_CARRY"
"1108",4745166739,"10.21.339.2173",412,0,2,16,19644,68,10640,7101,11,TRUE,"SUP"
"1109",4745229268,"10.21.339.2173",51,13,2,11,191138,34,15039,16311,5,TRUE,"BOT_CARRY"
"1110",4745229268,"10.21.339.2173",432,5,4,15,28156,75,16819,10011,10,TRUE,"SUP"
"1111",4745249078,"10.21.339.2173",80,11,6,9,66547,116,17066,11191,14,TRUE,"SUP"
"1112",4745249078,"10.21.339.2173",202,5,3,10,166737,16,13296,13322,4,TRUE,"BOT_CARRY"
"1113",4745278767,"10.21.339.2173",523,3,4,6,161102,17,14879,12009,3,TRUE,"BOT_CARRY"
"1114",4745278767,"10.21.339.2173",80,5,6,9,46624,71,17970,9227,11,TRUE,"SUP"
"1115",4745368540,"10.21.339.2173",412,0,4,12,18766,40,9469,6988,9,TRUE,"SUP"
"1116",4745368540,"10.21.339.2173",523,9,3,5,236684,27,10732,14912,2,TRUE,"BOT_CARRY"
"1119",4745430145,"10.21.339.2173",22,5,2,11,115263,32,13840,10741,3,TRUE,"BOT_CARRY"
"1120",4745430145,"10.21.339.2173",223,2,0,14,27073,47,12241,6867,8,TRUE,"SUP"
"1123",4746086245,"10.22.341.643",40,0,1,14,18643,94,5245,6663,7,TRUE,"SUP"
"1124",4746197178,"10.22.341.643",432,4,7,22,32193,98,18215,8943,14,TRUE,"SUP"
"1125",4746197178,"10.22.341.643",202,2,8,15,127705,27,21357,10697,6,TRUE,"BOT_CARRY"
"1128",4746210326,"10.22.341.643",412,0,3,17,23747,45,11427,7583,7,TRUE,"SUP"
"1129",4746210326,"10.22.341.643",523,11,5,4,239967,37,15139,16385,3,TRUE,"BOT_CARRY"
"1130",4746344151,"10.22.341.643",89,0,3,19,25150,55,12350,7609,13,TRUE,"SUP"
"1131",4746344151,"10.22.341.643",145,18,1,2,214688,39,12120,16989,3,TRUE,"BOT_CARRY"
"1134",4746357743,"10.22.341.643",236,8,4,4,204730,20,15955,13501,4,TRUE,"BOT_CARRY"
"1135",4746357743,"10.22.341.643",12,2,2,14,22810,48,16490,7474,12,TRUE,"SUP"
"1136",4746369349,"10.22.341.643",21,8,1,10,143940,25,14480,11963,1,TRUE,"BOT_CARRY"
"1137",4746369349,"10.22.341.643",412,1,1,27,24537,60,12015,7994,12,TRUE,"SUP"
"1138",4746382452,"10.22.341.643",12,0,9,29,23500,101,30551,9060,18,TRUE,"SUP"
"1140",4746417443,"10.22.341.643",81,3,1,7,157817,26,11036,11766,2,TRUE,"BOT_CARRY"
"1141",4746417443,"10.22.341.643",432,0,3,17,33782,66,10199,7978,14,TRUE,"SUP"
"1142",4746427815,"10.22.341.643",201,3,3,13,20007,64,10685,7283,8,TRUE,"SUP"
"1143",4746464413,"10.22.341.643",432,1,3,15,17059,82,14391,7068,9,TRUE,"SUP"
"1144",4746464413,"10.22.341.643",81,4,4,9,129221,14,15562,10374,1,TRUE,"BOT_CARRY"
"1145",4746471839,"10.22.341.643",79,1,6,14,33294,78,21574,7875,15,TRUE,"SUP"
"1146",4746471839,"10.22.341.643",202,5,6,10,178102,49,16863,12975,6,TRUE,"BOT_CARRY"
"1147",4746505748,"10.22.341.643",875,5,11,6,40917,71,29178,8489,10,TRUE,"SUP"
"1148",4746505748,"10.22.341.643",235,8,3,19,122995,20,16879,14366,3,TRUE,"BOT_CARRY"
"1149",4746506874,"10.22.341.643",74,2,0,5,126041,20,6833,9663,2,TRUE,"BOT_CARRY"
"1150",4746506874,"10.22.341.643",80,6,7,9,30869,67,15806,7757,10,TRUE,"SUP"
"1151",4746562126,"10.22.341.643",412,0,1,9,24330,42,7325,6374,7,TRUE,"SUP"
"1152",4746562126,"10.22.341.643",202,5,0,5,130414,20,6839,10859,2,TRUE,"BOT_CARRY"
"1153",4746595453,"10.22.341.643",203,4,6,7,42407,16,14314,7133,1,TRUE,"BOT_CARRY"
"1154",4746595453,"10.22.341.643",89,0,5,11,14740,36,10795,5232,8,TRUE,"SUP"
"1155",4746622677,"10.22.341.643",89,1,7,21,17979,41,14671,7382,4,TRUE,"SUP"
"1156",4746622677,"10.22.341.643",523,17,7,8,200613,34,16838,18416,5,TRUE,"BOT_CARRY"
"1159",4746630181,"10.22.341.643",203,15,4,4,148882,15,15896,13425,1,TRUE,"BOT_CARRY"
"1160",4746630181,"10.22.341.643",89,1,2,12,19242,53,9386,7094,10,TRUE,"SUP"
"1161",4746638532,"10.22.341.643",22,0,5,20,68209,16,12032,7579,1,TRUE,"BOT_CARRY"
"1162",4746638532,"10.22.341.643",432,5,3,17,17865,52,7014,7247,5,TRUE,"SUP"
"1163",4746673376,"10.22.341.643",80,1,4,16,37223,78,12150,7761,12,TRUE,"SUP"
"1164",4746673376,"10.22.341.643",51,11,3,11,209163,25,13274,15319,2,TRUE,"BOT_CARRY"
"1165",4746704039,"10.22.341.643",555,6,13,16,29725,150,28092,12550,6,TRUE,"SUP"
"1166",4746704039,"10.22.341.643",81,14,6,16,238423,27,30178,18492,2,TRUE,"BOT_CARRY"
"1167",4746733549,"10.22.341.643",29,16,6,8,248888,21,27443,18246,1,TRUE,"BOT_CARRY"
"1168",4746733549,"10.22.341.643",497,3,4,19,16304,91,16511,8734,14,TRUE,"SUP"
"1169",4746748135,"10.22.341.643",203,8,4,9,146013,29,16425,12978,2,TRUE,"BOT_CARRY"
"1170",4746748135,"10.22.341.643",89,1,7,18,21053,80,15193,7835,8,TRUE,"SUP"
"1171",4746828847,"10.22.341.643",223,4,3,23,29591,52,25859,9815,4,TRUE,"SUP"
"1172",4746828847,"10.22.341.643",236,5,6,9,105491,30,16723,10776,3,TRUE,"BOT_CARRY"
"1173",4746845810,"10.22.341.643",203,5,1,9,116684,15,11679,9804,2,TRUE,"BOT_CARRY"
"1174",4746845810,"10.22.341.643",89,1,4,14,16267,66,10121,6500,6,TRUE,"SUP"
"1175",4747135211,"10.22.341.643",203,5,1,4,80156,9,8439,8456,1,TRUE,"BOT_CARRY"
"1176",4747135211,"10.22.341.643",89,1,1,6,19633,43,5900,4939,5,TRUE,"SUP"
"1177",4747146364,"10.22.341.643",51,15,6,5,132797,17,18383,12485,2,TRUE,"BOT_CARRY"
"1178",4747146364,"10.22.341.643",432,4,4,25,24115,45,11280,8540,8,TRUE,"SUP"
"1179",4747282393,"10.22.341.643",412,2,6,17,35594,124,33117,10716,15,TRUE,"SUP"
"1180",4747282393,"10.22.341.643",202,13,4,10,407889,50,28164,21836,4,TRUE,"BOT_CARRY"
"1181",4747392757,"10.22.341.643",22,6,2,10,106446,21,12177,9634,2,TRUE,"BOT_CARRY"
"1182",4747392757,"10.22.341.643",3,3,1,12,30169,26,9013,6404,6,TRUE,"SUP"
"1183",4747437309,"10.22.341.643",777,6,1,8,163083,22,16464,12130,4,TRUE,"BOT_CARRY"
"1184",4747437309,"10.22.341.643",12,5,2,18,24253,34,16224,8536,8,TRUE,"SUP"
"1185",4747456941,"10.22.341.643",12,4,5,25,28593,65,20226,9037,12,TRUE,"SUP"
"1186",4747456941,"10.22.341.643",157,12,5,14,216814,24,22483,16199,4,TRUE,"BOT_CARRY"
"1187",4747485631,"10.22.341.643",432,3,4,19,39438,72,15229,8485,9,TRUE,"SUP"
"1188",4747485631,"10.22.341.643",81,3,3,13,145312,31,13308,11931,1,TRUE,"BOT_CARRY"
"1189",4747551434,"10.22.341.643",53,0,4,10,17778,75,15713,7226,14,TRUE,"SUP"
"1190",4747551434,"10.22.341.643",777,5,2,7,149987,29,17920,12314,4,TRUE,"BOT_CARRY"
"1193",4747768228,"10.22.341.643",89,1,4,11,21005,50,9204,6349,10,TRUE,"SUP"
"1194",4747768228,"10.22.341.643",145,4,2,7,107052,16,12585,9835,1,TRUE,"BOT_CARRY"
"1195",4747846820,"10.22.341.643",85,6,0,7,88322,15,8953,10515,1,TRUE,"BOT_CARRY"
"1196",4747846820,"10.22.341.643",12,3,1,20,23359,43,14490,7601,8,TRUE,"SUP"
"1197",4747865940,"10.22.341.643",235,2,2,13,111519,26,10597,11113,3,TRUE,"BOT_CARRY"
"1198",4747865940,"10.22.341.643",12,5,3,16,26755,61,18432,8741,7,TRUE,"SUP"
"1199",4747904151,"10.22.341.643",412,3,5,13,19908,73,13771,8155,18,TRUE,"SUP"
"1200",4747964049,"10.22.341.643",223,4,4,24,29779,64,23081,8832,10,TRUE,"SUP"
"1201",4747964049,"10.22.341.643",22,9,8,16,165381,15,26594,13916,1,TRUE,"BOT_CARRY"
"1204",4747986152,"10.22.341.643",523,3,5,4,195415,17,13259,12889,2,TRUE,"BOT_CARRY"
"1205",4747986152,"10.22.341.643",12,4,3,19,19956,55,16402,8826,12,TRUE,"SUP"
"1206",4748004037,"10.22.341.643",412,0,1,14,15507,55,8383,6172,9,TRUE,"SUP"
"1207",4748004037,"10.22.341.643",523,9,0,5,148118,31,11179,12487,2,TRUE,"BOT_CARRY"
"1208",4748052093,"10.22.341.643",80,5,5,11,35797,83,11884,8905,9,TRUE,"SUP"
"1209",4748052093,"10.22.341.643",777,2,3,5,133035,8,15715,10533,0,TRUE,"BOT_CARRY"
"1210",4748136684,"10.22.341.643",89,2,8,8,28537,89,24449,8390,9,TRUE,"SUP"
"1211",4748136684,"10.22.341.643",202,7,8,10,260592,43,19901,16093,6,TRUE,"BOT_CARRY"
